,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
233,CITROEN C3,CITROEN,2022,"10,624 km",Petrol,Manual,"EMI ₹17,122/m*",₹10.00 lakh
234,Audi Q8 E-TRON,Audi,2023,"24,686 km",Electric,Auto,"EMI ₹173,724/m*",₹1.01 Crore
235,Tata NEXON EV,Tata,2021,"38,971 km",Electric,Auto,"EMI ₹14,160/m*",₹8.27 lakh
236,Jeep MERIDIAN,Jeep,2023,"26,958 km",Diesel,Auto,"EMI ₹53,080/m*",₹31.00 lakh
237,Tata NEXON EV,Tata,2023,"27,257 km",Electric,Auto,"EMI ₹20,547/m*",₹12.00 lakh
238,Tata Harrier,Tata,2021,"37,987 km",Diesel,Auto,"EMI ₹28,937/m*",₹16.90 lakh
239,Ford Figo,Ford,2012,"1,14,954 km",Diesel,Manual,"EMI ₹28,937/m*",₹1.12 lakh
240,Hyundai Eon,Hyundai,2013,"39,391 km",Petrol,Manual,"EMI ₹6,496/m*",₹1.38 lakh
241,Ford Classic,Ford,2014,"85,337 km",Diesel,Manual,"EMI ₹10,356/m*",₹2.20 lakh
242,Renault Duster,Renault,2017,"1,40,973 km",Diesel,Manual,"EMI ₹9,587/m*",₹4.31 lakh
243,Volkswagen Polo,Volkswagen,2019,"75,551 km",Petrol,Manual,"EMI ₹5,825/m*",₹3.30 lakh
244,Tata Hexa,Tata,2017,"76,356 km",Diesel,Manual,"EMI ₹15,855/m*",₹7.13 lakh
245,Hyundai VENUE,Hyundai,2020,"78,987 km",Petrol,Manual,"EMI ₹10,080/m*",₹5.71 lakh
246,Hyundai Xcent,Hyundai,2014,"77,381 km",Petrol,Manual,"EMI ₹6,743/m*",₹2.03 lakh
247,Maruti Swift,Maruti,2019,"59,082 km",Petrol,Manual,"EMI ₹7,538/m*",₹4.27 lakh
248,Ford Ecosport,Ford,2016,"57,891 km",Petrol,Manual,"EMI ₹9,757/m*",₹4.39 lakh
249,Renault Duster,Renault,2020,"25,335 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
250,Renault Kwid,Renault,2017,"43,552 km",Petrol,Manual,"EMI ₹3,734/m*",₹1.91 lakh
251,Mahindra MARAZZO,Mahindra,2019,"50,344 km",Diesel,Manual,"EMI ₹10,747/m*",₹6.09 lakh
252,Hyundai Grand i10,Hyundai,2018,"67,896 km",Petrol,Manual,"EMI ₹6,249/m*",₹3.54 lakh
253,Renault Kwid,Renault,2017,"39,400 km",Petrol,Auto,"EMI ₹5,024/m*",₹2.57 lakh
254,Ford Figo Aspire,Ford,2018,"94,223 km",Diesel,Manual,"EMI ₹6,842/m*",₹3.50 lakh
255,KIA CARENS,KIA,2022,"42,428 km",Petrol,Auto,"EMI ₹20,581/m*",₹12.02 lakh
256,Renault Kwid,Renault,2021,"59,337 km",Petrol,Manual,"EMI ₹5,384/m*",₹3.05 lakh
257,Hyundai Eon,Hyundai,2017,"14,800 km",Petrol,Manual,"EMI ₹4,564/m*",₹2.33 lakh
258,Hyundai NEW SANTRO,Hyundai,2018,"38,742 km",Petrol,Auto,"EMI ₹6,169/m*",₹3.49 lakh
